Name,Actors,Score,About,Genre,Crew,Image,Voted,Type
 نان، عشق، دهه 60,"[' حامد مصباحی', ' سحر پیرعلی', ' امید حمیدی', ' داوود شمس', ' مصطفی بلوکات', ' تینا حاج محمدرضا', ' امید مصباحی', ' پارسا مصباحی']",0.94,نان، عشق، دهه 60 یک اثر کمدی است که در سال های 1397 و 1398 به روی صحنه رفته و یکی از پرمخاطب ترین نمایش ها بوده است. داستان نمایش با نوستالژی دهه شصت، عشق یک جوان به دختری را نشان می دهد که با مخالفت پدر دختر و مشکل اختلاف طبقاتی رو به روست. او با اعتماد به راهنمایی های غلط دیگران مدام با شکست های پی در پی مواجه می شود که ...,"['فیلم تئاتر', 'کمدی']","[' امید مصباحی', ' حامد مصباحی', ' امید مصباحی', ' حامد مصباحی', ' مجتبی ضیائی']",https://static.cdn.asset.filimo.com/flmt/mov_30798_453-m.jpg,12085,فیلم
 پایان یک کابوس,"[' نیما شاهرخ شاهی', ' مونا فرجاد', ' افشین سنگ چاپ', ' رضا رویگری', ' مهدی معبودی', ' مسعود بهارلو']",0.66,فیلم پایان یک کابوس ، داستان دو برادر است که در زندگی با یکدیگر دچار مشکلاتی شده اند .آنها با هم راهی سفری می شوند و....,"['خانوادگی', 'اجتماعی']","[' سامان ناصری', ' سامان ناصری', ' رضا طاهر آذر', ' سامان ناصری', ' میلاد پلنگی']",https://static.cdn.asset.filimo.com/flmt/mov_19097_34128-m.jpg,338,فیلم
 شور عشق,"[' مهناز افشار', ' بهرام رادان', ' ایرج راد', ' پوراندخت مهیمن', ' رضا خندان', ' جعفر بزرگی', ' غلامعلی برجسته', ' بابک نوری', ' مهدی امینی خواه', ' کاظم افرندنیا', ' مینا نوروزی', ' معصومه اسکندری']",0.86,,"['خانوادگی', 'اجتماعی']","[' نادر مقدس', ' داریوش بابائیان', ' فرج الله حیدری ', ' انوشه منادی', ' نادر مقدس', ' پیروز ارجمند تاج الدینی']",https://static.cdn.asset.filimo.com/flmt/mov_1732_937-m.jpg,1757,فیلم
 گیلانه,"[' فاطمه معتمدآریا', ' بهرام رادان', ' باران کوثری', ' ژاله صامتی', ' شاهرخ فروتنیان', ' مجید بهرامی', ' نیره فراهانی']",0.9,,"['اکشن', 'جنگی']","[' رخشان بنی اعتماد', ' محسن عبدالوهاب', ' سعید سعدی', ' رخشان بنی اعتماد', ' فرید مصطفوی', ' محسن عبدالوهاب', ' مرتضی پورصمدی']",https://static.cdn.asset.filimo.com/flmt/mov_39695_11802-m.jpg,1033,فیلم
 افسانه های جاویدان ایران - زال و سیمرغ,[],0.84,سام نریمان جهان پهلوان ایران زمین در اندیشه داشتن فرزندی بود که فرمانروایی بر سرزمین نیمروز - سیستان - را پس از خود به او سپارد و جهان پهلوانی در خانواده او و در ایران زمین بر جای بماند. به این ترتیب، شادی دشمنان ایران - تورانیان - را از بین برده و...,['تاریخی | مذهبی'],[' رسول نجفیان'],https://static.cdn.asset.filimo.com/flmt/mov_581_313-m.jpg,342,فیلم
 نوراستنی,"[' پولاد مختاری', ' مهسا محمدکاظم', ' آسا رضاخانی', ' زهرا بهروزمنش', ' سالار کریمخانی']",0.81,,"['خانوادگی', 'اجتماعی']","[' امید توتونچی', ' امید توتونچی']",https://static.cdn.asset.filimo.com/flmt/mov_26066_1-m.jpg,1889,فیلم
 برج آرام,"[' سروش صحت', ' سحر زکریا', ' مجید مشیری', ' پوراندخت مهیمن', ' رضا فیض نوروزی', ' نعیمه نظام دوست']",0.74,یک مجری معروف برنامه های تلویزیونی برای زندگی از یک محیط سنتی به یک برج در منطقه بالای شهر نقل مکان می کند. این نقل مکان با گم شدن مبل کهنه قرمزی که یادگار مادرش بوده مصادف شده و پیدا کردن آن باعث به وجود آمدن ماجراهایی می شود.,"['کمدی', 'خانوادگی']",[' سید مسعود اطیابی'],https://static.cdn.asset.filimo.com/flmt/mov_1582_12307-m.jpg,1088,فیلم
 هشتگ,"[' بهاره رهنما', ' بیژن بنفشه خواه', ' حدیث فولادوند', ' محمدعلی کیانی', ' مهرداد فلاحتگر', ' ارسلان قاسمی', ' امید روحانی', ' محسن ملکی', ' نیوشا ضیغمی', ' سیدجواد هاشمی']",0.89,,"['خانوادگی', 'کودک']","[' رحیم بهبودی فر', ' محمدعلی کیانی', ' رحیم بهبودی فر', ' آرش خلاق دوست']",https://static.cdn.asset.filimo.com/flmt/mov_22433_1-m.jpg,21946,فیلم
 خاله قورباغه,"[' مرضیه برومند', ' شبنم مقدمی', ' غزل شاکری', ' احسان کرمی', ' شایسته ایرانی', ' آناهیتا خسروی', ' شهراد بانکی', ' علیرضا ناصحی', ' افشین هاشمی', ' نگار اردلان']",0.87,,"['خانوادگی', 'کودک']","[' افشین هاشمی', ' فرشته طائرپور', ' فرشته طائرپور', ' سعید شهرام']",https://static.cdn.asset.filimo.com/flmt/mov_39639_998-m.jpg,4110,فیلم
 سکه,"[' رضا رویگری', ' شهرام قائدی', ' سارا منجزی', ' عماد طالب زاده', ' پوراندخت مهیمن', ' فلور نظری', ' هلیا امامی', ' کوروش معصومی']",0.77,ماجرای جوانی است که به اتفاق دوستانش از کارخانه اخراج می شود و بدلیل پرداخت نشدن حقوقشان تصمیم میگیرند به هر صورت حقشان را بگیرند…,"['خانوادگی', 'اجتماعی']","[' حسن حج گذار', ' پرویز فارسیجانی', ' حسن اسدی', ' حسن حج گذار', ' پوریا حیدری']",https://static.cdn.asset.filimo.com/flmt/mov_16762_24761-m.jpg,1159,فیلم
 باج خور,"[' نیکی کریمی', ' فریبرز عرب نیا', ' مهدی احمدی', ' شاهد احمدلو', ' ایرج نوذری', ' محمدولی احمدلو']",0.78,,"['خانوادگی', 'اجتماعی']","[' فرزاد موتمن', ' حسن توکل نیا', ' ایرج افشار', ' کارن همایون فر', ' جمشید الوندی']",https://static.cdn.asset.filimo.com/flmt/mov_30090_14511-m.jpg,574,فیلم
 تحفه هند,"[' اکبر عبدی', ' لیلا مصدقی', ' اسماعیل داورفر', ' حمیده خیرآبادی', ' شهلا ریاحی', ' حسین کسبیان', ' مرتضی احمدی', ' محمدعلی ورشوچی', ' فرحناز منافی ظاهر', '  ملیحه نصیری', ' مرتضی اردستانی', ' مرتضی ضرابی', ' عباس قاجار', ' شهره فرشی', ' علی حق فروش']",0.91,حسن به خاطر بیکاری به هر کاری حتی دزدی دست می زند تا اینکه دایی او برایش چند محل مختلف کار پیدا می کند اما حسن سر هیچ کاری دوام نمی آورد تا اینکه بالاخره حسن به عنوان شاگرد حجره ی حاجی به کار مشغول می شود و ...,"['کمدی', 'خانوادگی']","[' محمدرضا زهتابی', ' یدالله شهیدی', ' عبدالله علیخانی', ' حسین ایری', ' محمدرضا صفوی', ' فریبرز لاچینی', ' علیرضا زرین دست']",https://static.cdn.asset.filimo.com/flmt/mov_224_724-m.jpg,1522,فیلم
 مایا ببر مازندران,"[' نفیسه روشن', ' سیاوش خیرابی', ' مهران رجبی', ' آرش منتظری', ' ولی الله مؤمنی']",0.88,این فیلم پیرامون ارتباط و زندگی یک انسان با ببر هیرکانی یا ببر مازندران است که در معرض انقراض قرار گرفته است. فیلم، درصدد القای ارتباط و نوع ارتباط درست انسان با محیط زیست و به خصوص با حیوانات است…,"['خانوادگی', 'اجتماعی']","[' هادی رحیمی خواص', ' هادی رحیمی خواص', ' داریوش بابائیان', ' اسماعیل آقاجانی']",https://static.cdn.asset.filimo.com/flmt/mov_33464_835-m.jpg,399,فیلم
 خیابان بیست و چهارم,"[' شیلا خداداد', ' بهاره افشاری', ' جمشید هاشم پور', ' نیکی کریمی', ' حمید گودرزی', ' مهدی ماهانی', ' حدیثه سادات مدنی']",0.81,فرشید کیانی یک سایکوپات سادیستیک است که جنون آدمکشی دارد. شیرین که از همسر اولش دختری به نام نازنین دارد به عقد فرشید در می آید، بی آن  که از گذشته وی چیزی بداند. فرشید که دچار اختلال شخصیتی آنتی سوشیال (ضد اجتماعی) است...,"['اکشن', 'هیجان انگیز']","[' سعید اسدی', ' سعید اسدی', ' سعید اسدی']",https://static.cdn.asset.filimo.com/flmt/mov_3719_14521-m.jpg,1543,فیلم
 شوخی ممنوع,"[' نادر سلیمانی', ' سعید امیرسلیمانی', ' حسین محب اهری', ' ارژنگ امیرفضلی', ' رضا فیض نوروزی']",0.75,فیلم شوخی ممنوع ، درباره سه دوست قدیمی است که هر بار برای هم نقشه ای می کشند و شوخی هایی انجام می دهند که برایشان دردسر ساز می شود. یکی از این شوخی ها دردسر بزرگی برای هر سه شان به وجود می آورد....,"['کمدی', 'خانوادگی']","[' سپند امیرسلیمانی', ' سید محمد قاضی', ' بابک بذرافشان', ' علیرضا مسعودی', ' امیرهوشنگ شاهرخی']",https://static.cdn.asset.filimo.com/flmt/mov_19938_142-m.jpg,577,فیلم
می خواهم زنده بمانم,"[' حامد بهداد', ' سحر دولتشاهی', ' پدرام شریفی', ' علی شادمان', ' آناهیتا درگاهی', ' مهران احمدی', ' آزاده صمدی', ' امیر نوروزی', ' مهدی حسینی نیا', ' فرید سجادی حسینی', ' بابک کریمی', ' افسانه چهره آزاد', ' عزت الله مهرآوران', ' محمدرضا مالکی', ' بهاره کیان افشار', ' مهدی صباغی']",0.94,"«می خواهم زنده بمانم»، سریالی در ژانر عاشقانه-خانوادگی و درام به کارگردانی «شهرام شاه حسینی» و تهیه کنندگی «محمد شایسته» و محصول سال 1399 ایران است. قصه ای در دل اتفاقات پرشمار دهه 60 ...","['عاشقانه', 'خانوادگی']","[' شهرام شاه حسینی', ' محمد شایسته', ' همایون شجریان', ' پویا سعیدی', ' پوریا کاکاوند', ' محمد عزت خواه', ' مسعود سخاوت دوست']",https://static.cdn.asset.filimo.com/flmt/mov_srl_46593_616-m.jpg,1116928,سریال
 عروس کاغذی,"[' محمد امامی', ' حسین محب اهری', ' هما خاکپاش', ' شراره رخام']",0.66,الفت، روزنامه نگاری که اصرار دارد دردهای جامعه را منعکس کند، پاورقی تازه اش را به نام عروس کاغذی، را به دوستش برهان می دهد تا براساس آن فیلمی بسازد...,"['خانوادگی', 'اجتماعی']","[' حجت الله سیفی', ' حجت الله سیفی', ' حجت الله سیفی']",https://static.cdn.asset.filimo.com/flmt/mov_17106_925-m.jpg,85,فیلم
